rte_consumption_scenario,rte_production_scenario,ssp_scenario,year,lcia_method,impact,impact_unit,process,total_draw_count,process_present_draw_count,absolute_lca_mean,absolute_lca_min,absolute_lca_max,absolute_lca_p5,absolute_lca_p25,absolute_lca_median,absolute_lca_p75,absolute_lca_p95,contrib_absolute_lca_mean,contrib_absolute_lca_min,contrib_absolute_lca_max,contrib_absolute_lca_p5,contrib_absolute_lca_p25,contrib_absolute_lca_median,contrib_absolute_lca_p75,contrib_absolute_lca_p95,contrib_lca_ratio_mean,contrib_lca_ratio_min,contrib_lca_ratio_max,contrib_lca_ratio_p5,contrib_lca_ratio_p25,contrib_lca_ratio_median,contrib_lca_ratio_p75,contrib_lca_ratio_p95,absolute_lca_per_kwh_mean,absolute_lca_per_kwh_min,absolute_lca_per_kwh_max,absolute_lca_per_kwh_p5,absolute_lca_per_kwh_p25,absolute_lca_per_kwh_median,absolute_lca_per_kwh_p75,absolute_lca_per_kwh_p95,contrib_absolute_lca_per_kwh_mean,contrib_absolute_lca_per_kwh_min,contrib_absolute_lca_per_kwh_max,contrib_absolute_lca_per_kwh_p5,contrib_absolute_lca_per_kwh_p25,contrib_absolute_lca_per_kwh_median,contrib_absolute_lca_per_kwh_p75,contrib_absolute_lca_per_kwh_p95
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,Other life cycle contributions,150000,150000,0.00065258847036666668,0.00060251499999999997,0.00073671999999999995,0.00060251499999999997,0.00061620800000000003,0.000617363,0.00068816199999999998,0.00073671999999999995,2.222208919745521e-05,-6.9261981430149644e-20,5.8165333603613582e-05,-6.9261981430149644e-20,0,6.9261984420287568e-20,4.6422521827814829e-05,5.8165333603613582e-05,0.032024766326380266,-1.1240032818488179e-16,0.094017951003316169,-1.1240032818488179e-16,0,1.1495478854516083e-16,0.066340616229871016,0.094017951003316169,9.2908391128386204e-16,8.5779474174655847e-16,1.048860698836589e-15,8.5779474174655847e-16,8.7728937045834645e-16,8.7893394766697734e-16,9.7973012357077378e-16,1.048860698836589e-15,,,,,,,,
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,Transmission corona,150000,150000,0.00065258847036666668,0.00060251499999999997,0.00073671999999999995,0.00060251499999999997,0.00061620800000000003,0.000617363,0.00068816199999999998,0.00073671999999999995,0.00051058747471148188,0.0005105872058055285,0.00051058772260122653,0.0005105872058055285,0.00051058734574866414,0.00051058748678704964,0.00051058770126737496,0.00051058772260122653,0.78707827513713424,0.69305530088415546,0.84742704966654003,0.69305530088415546,0.74195786138369813,0.82704561491483375,0.82859600457483451,0.84742704966654003,9.2908391128386204e-16,8.5779474174655847e-16,1.048860698836589e-15,8.5779474174655847e-16,8.7728937045834645e-16,8.7893394766697734e-16,9.7973012357077378e-16,1.048860698836589e-15,,,,,,,,
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, hydro, reservoir, alpine region",150000,150000,0.00065258847036666668,0.00060251499999999997,0.00073671999999999995,0.00060251499999999997,0.00061620800000000003,0.000617363,0.00068816199999999998,0.00073671999999999995,1.3972568405340237e-07,0,2.726716181638381e-07,0,0,2.376825067277204e-07,2.7222701068706125e-07,2.726716181638381e-07,0.00022821182002972151,0,0.00044177779367853259,0,0,0.00039448396592237604,0.00044167146097812485,0.00044177779367853259,9.2908391128386204e-16,8.5779474174655847e-16,1.048860698836589e-15,8.5779474174655847e-16,8.7728937045834645e-16,8.7893394766697734e-16,9.7973012357077378e-16,1.048860698836589e-15,1.6944059768308335e-17,0,3.3065968633869104e-17,0,0,2.8822948660820234e-17,3.3012044512176934e-17,3.3065968633869104e-17
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, hydro, run-of-river",150000,80202,0.00065258847036666668,0.00060251499999999997,0.00073671999999999995,0.00060251499999999997,0.00061620800000000003,0.000617363,0.00068816199999999998,0.00073671999999999995,2.2243961541317307e-07,0,4.8110054296407818e-07,0,0,2.8793532865291154e-07,4.7230295318166605e-07,4.8110054296407818e-07,0.0003627591281791737,0,0.0007792830846099914,0,0,0.00047788906276675529,0.00076646676638678177,0.0007792830846099914,9.2908391128386204e-16,8.5779474174655847e-16,1.048860698836589e-15,8.5779474174655847e-16,8.7728937045834645e-16,8.7893394766697734e-16,9.7973012357077378e-16,1.048860698836589e-15,9.6094851374355772e-18,6.6508452085209363e-18,1.1112655665951438e-17,6.6508452085209363e-18,6.7910571421973468e-18,1.0909442698279543e-17,1.0909442698279543e-17,1.1112655665951438e-17
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, photovoltaic",150000,150000,0.00065258847036666668,0.00060251499999999997,0.00073671999999999995,0.00060251499999999997,0.00061620800000000003,0.000617363,0.00068816199999999998,0.00073671999999999995,1.1699871807486472e-05,0,2.5001458794177935e-05,0,0,1.6563745730994653e-05,2.3720951624309535e-05,2.5001458794177935e-05,0.019088628948173605,0,0.040685525413426959,0,0,0.027491009735848327,0.038495040025948273,0.040685525413426959,9.2908391128386204e-16,8.5779474174655847e-16,1.048860698836589e-15,8.5779474174655847e-16,8.7728937045834645e-16,8.7893394766697734e-16,9.7973012357077378e-16,1.048860698836589e-15,5.2957430048381988e-17,0,1.1316470460778049e-16,0,0,7.4972900857101166e-17,1.0736874738513261e-16,1.1316470460778049e-16
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, wave energy converter",150000,90084,0.00065258847036666668,0.00060251499999999997,0.00073671999999999995,0.00060251499999999997,0.00061620800000000003,0.000617363,0.00068816199999999998,0.00073671999999999995,1.1760777528448108e-06,0,2.3626899662882632e-06,0,0,1.899820880318312e-06,2.3179215191045739e-06,2.3626899662882632e-06,0.0019201957303403064,0,0.0038392809580156295,0,0,0.0031512630795027699,0.0037615894618449838,0.0038392809580156295,9.2908391128386204e-16,8.5779474174655847e-16,1.048860698836589e-15,8.5779474174655847e-16,8.7728937045834645e-16,8.7893394766697734e-16,9.7973012357077378e-16,1.048860698836589e-15,2.0749261634992027e-16,0,2.5033976314960613e-16,0,2.0129628986144106e-16,2.4559624432740351e-16,2.499759199948317e-16,2.5033976314960613e-16
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, wind, 1-3MW turbine, offshore",150000,150000,0.00065258847036666668,0.00060251499999999997,0.00073671999999999995,0.00060251499999999997,0.00061620800000000003,0.000617363,0.00068816199999999998,0.00073671999999999995,7.1637075647041618e-06,0,1.4205991126337246e-05,0,0,1.1856715705385754e-05,1.4117238237424526e-05,1.4205991126337246e-05,0.011697966512645047,0,0.023053889476178896,0,0,0.019678706265214566,0.022866997596915472,0.023053889476178896,9.2908391128386204e-16,8.5779474174655847e-16,1.048860698836589e-15,8.5779474174655847e-16,8.7728937045834645e-16,8.7893394766697734e-16,9.7973012357077378e-16,1.048860698836589e-15,3.9055407862082886e-17,0,7.7448827232033881e-17,0,0,6.4640944682801819e-17,7.6964979269761297e-17,7.7448827232033881e-17
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, wind, 1-3MW turbine, onshore",150000,150000,0.00065258847036666668,0.00060251499999999997,0.00073671999999999995,0.00060251499999999997,0.00061620800000000003,0.000617363,0.00068816199999999998,0.00073671999999999995,3.3711108793570731e-06,0,6.83144973973347e-06,0,0,5.408734206142566e-06,6.7017003029616036e-06,6.83144973973347e-06,0.0055037667924207733,0,0.011086272394602909,0,0,0.0089769287173639932,0.010855364352838773,0.011086272394602909,9.2908391128386204e-16,8.5779474174655847e-16,1.048860698836589e-15,8.5779474174655847e-16,8.7728937045834645e-16,8.7893394766697734e-16,9.7973012357077378e-16,1.048860698836589e-15,2.6759963294805681e-17,0,5.4228217831775455e-17,0,0,4.2934664710551101e-17,5.319827658341999e-17,5.4228217831775455e-17
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"heat and power co-generation, wood chips, 6667 kW",150000,150000,0.00065258847036666668,0.00060251499999999997,0.00073671999999999995,0.00060251499999999997,0.00061620800000000003,0.000617363,0.00068816199999999998,0.00073671999999999995,4.7693326807663517e-05,4.5217294535323977e-05,5.0036030638200527e-05,4.5217294535323977e-05,4.5486219955291791e-05,4.6518591999784627e-05,4.9909144448671157e-05,5.0036030638200527e-05,0.073312245508170046,0.067917296446683317,0.080672392671862839,0.067917296446683317,0.072525283942837818,0.073379921285221833,0.074144395619547318,0.080672392671862839,9.2908391128386204e-16,8.5779474174655847e-16,1.048860698836589e-15,8.5779474174655847e-16,8.7728937045834645e-16,8.7893394766697734e-16,9.7973012357077378e-16,1.048860698836589e-15,5.9299684881416668e-15,5.6221099192624271e-15,6.2212467352275584e-15,5.6221099192624271e-15,5.6555482486932816e-15,5.7839069964052361e-15,6.2054763197252341e-15,6.2212467352275584e-15
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,transmission network construction,150000,120201,0.00065258847036666668,0.00060251499999999997,0.00073671999999999995,0.00060251499999999997,0.00061620800000000003,0.000617363,0.00068816199999999998,0.00073671999999999995,7.6322659916601103e-07,0,1.5322819570014474e-06,0,0,1.2043039689445233e-06,1.5316229987626611e-06,1.5322819570014474e-06,0.0012459803187230359,0,0.0024866310677586906,0,0,0.0019987949992025483,0.0024809115524621027,0.0024866310677586906,9.2908391128386204e-16,8.5779474174655847e-16,1.048860698836589e-15,8.5779474174655847e-16,8.7728937045834645e-16,8.7893394766697734e-16,9.7973012357077378e-16,1.048860698836589e-15,,,,,,,,
reference,m0,SSP1,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,EU electricity market imports,20000,20000,20129933392.142899,6538448048,44955076658,6538448048,8623891803,10041817684,29454639502,44955076658,12080482599.883827,783570138.25581074,34931618291.629929,783570138.25581074,1428224710.1462085,1974494405.0500569,20962305302.114647,34931618291.629929,0.39901057472939377,0.11984038605238923,0.77703389446703697,0.11984038605238923,0.17496076256066345,0.19662719113055518,0.71168093232617169,0.77703389446703697,0.028658788998802663,0.0093087244420740692,0.064002102305742228,0.0093087244420740692,0.012277750289571111,0.01429643747710614,0.041934281752256032,0.064002102305742228,0.11893426932275117,0.0077143724255010152,0.34390732848954336,0.0077143724255010152,0.014061099043424001,0.019439210925195138,0.2063772240721746,0.34390732848954336
reference,m0,SSP1,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,Other life cycle contributions,20000,20000,20129933392.142899,6538448048,44955076658,6538448048,8623891803,10041817684,29454639502,44955076658,2053038535.9961355,0,6282340001.2356815,0,0,2.4369395389406707e-06,3618638360.9512601,6282340001.2356815,0.061388464041033819,0,0.13974706458692479,0,0,2.8258002240855233e-16,0.13678569796135956,0.13974706458692479,0.028658788998802663,0.0093087244420740692,0.064002102305742228,0.0093087244420740692,0.012277750289571111,0.01429643747710614,0.041934281752256032,0.064002102305742228,,,,,,,,
reference,m0,SSP1,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,Transmission corona,20000,20000,20129933392.142899,6538448048,44955076658,6538448048,8623891803,10041817684,29454639502,44955076658,593595470.44182873,0,988584345.84794164,0,0,988584345.7601248,988584345.82293987,988584345.84794164,0.069042484194609482,0,0.15119556484437174,0,0,0.098446753063749573,0.11463320370634146,0.15119556484437174,0.028658788998802663,0.0093087244420740692,0.064002102305742228,0.0093087244420740692,0.012277750289571111,0.01429643747710614,0.041934281752256032,0.064002102305742228,,,,,,,,
reference,m0,SSP1,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, hydro, reservoir, alpine region",20000,20000,20129933392.142899,6538448048,44955076658,6538448048,8623891803,10041817684,29454639502,44955076658,16654090.421189779,0,34246269.931649059,0,0,22390603.562616099,33924223.651953027,34246269.931649059,0.0018907255050858553,0,0.0039710922532371967,0,0,0.0033423490483601424,0.0033782951174273703,0.0039710922532371967,0.028658788998802663,0.0093087244420740692,0.064002102305742228,0.0093087244420740692,0.012277750289571111,0.01429643747710614,0.041934281752256032,0.064002102305742228,0.0020195847756294305,0,0.0041529284174795424,0,0,0.0027152321698872303,0.0041138749626962066,0.0041529284174795424
reference,m0,SSP1,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, hydro, run-of-river",20000,10706,20129933392.142899,6538448048,44955076658,6538448048,8623891803,10041817684,29454639502,44955076658,59539748.060297608,0,133053070.7749338,0,0,66831085.245198831,113098030.24187551,133053070.7749338,0.0066896571604056956,0,0.013249899068266513,0,0,0.010221245891162403,0.013114500138154796,0.013249899068266513,0.028658788998802663,0.0093087244420740692,0.064002102305742228,0.0093087244420740692,0.012277750289571111,0.01429643747710614,0.041934281752256032,0.064002102305742228,0.002569162744764267,0.0015436910279305531,0.0030733128279319074,0.0015436910279305531,0.0022315044641132544,0.0025778732618544193,0.0030733128279319074,0.0030733128279319074
reference,m0,SSP1,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, photovoltaic",20000,20000,20129933392.142899,6538448048,44955076658,6538448048,8623891803,10041817684,29454639502,44955076658,2680378453.2637911,1776956276.3968618,3741118365.134388,1776956276.3968618,2305370193.1287522,2393585347.3899641,2957676913.0524483,3741118365.134388,0.19092624792654078,0.0832190409460382,0.2717703441782951,0.0832190409460382,0.10041463630378565,0.23836176105883225,0.26732364526266217,0.2717703441782951,0.028658788998802663,0.0093087244420740692,0.064002102305742228,0.0093087244420740692,0.012277750289571111,0.01429643747710614,0.041934281752256032,0.064002102305742228,0.012132264189093753,0.008043081741378447,0.01693351784461589,0.008043081741378447,0.010434854900087345,0.010834145363763993,0.013387407159352624,0.01693351784461589
reference,m0,SSP1,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, wave energy converter",20000,12009,20129933392.142899,6538448048,44955076658,6538448048,8623891803,10041817684,29454639502,44955076658,178082991.93885446,0,359889518.96365345,0,0,285544533.77643031,330937215.7961393,359889518.96365345,0.020359894534710425,0,0.043671607035827641,0,0,0.035839081159288397,0.037868976183094955,0.043671607035827641,0.028658788998802663,0.0093087244420740692,0.064002102305742228,0.0093087244420740692,0.012277750289571111,0.01429643747710614,0.041934281752256032,0.064002102305742228,0.031424512593932079,0,0.038132225695598737,0,0.033467491526815489,0.034799058669009252,0.038132225695598737,0.038132225695598737
reference,m0,SSP1,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, wind, 1-3MW turbine, offshore",20000,20000,20129933392.142899,6538448048,44955076658,6538448048,8623891803,10041817684,29454639502,44955076658,1441159724.3545809,0,2082780249.4956763,0,1351017561.5566676,1771818853.6639855,1916018925.8816483,2082780249.4956763,0.13395942158528873,0,0.20741068151578246,0,0.065049817559354225,0.19776174755874662,0.20662664161871269,0.20741068151578246,0.028658788998802663,0.0093087244420740692,0.064002102305742228,0.0093087244420740692,0.012277750289571111,0.01429643747710614,0.041934281752256032,0.064002102305742228,0.007856975255645323,0,0.011354989045357158,0,0.0073655344175957288,0.009659676617187982,0.010445832641300242,0.011354989045357158
reference,m0,SSP1,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, wind, 1-3MW turbine, onshore",20000,20000,20129933392.142899,6538448048,44955076658,6538448048,8623891803,10041817684,29454639502,44955076658,662434518.70910382,0,1340041756.331496,0,0,889333459.42379534,1097270868.7565501,1340041756.331496,0.075352303035707363,0,0.13344613480352607,0,0,0.11995033838555648,0.12568149318009525,0.13344613480352607,0.028658788998802663,0.0093087244420740692,0.064002102305742228,0.0093087244420740692,0.012277750289571111,0.01429643747710614,0.041934281752256032,0.064002102305742228,0.0052584212154790557,0,0.010637283839927852,0,0,0.0070595504895459007,0.0087101626692870412,0.010637283839927852
reference,m0,SSP1,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"heat and power co-generation, wood chips, 6667 kW",20000,20000,20129933392.142899,6538448048,44955076658,6538448048,8623891803,10041817684,29454639502,44955076658,163503860.35623813,0,368548581.30265594,0,0,188618899.6214664,321035809.77300841,368548581.30265594,0.018509479356795977,0,0.042172825483191026,0,0,0.028847655932536118,0.031969890300291612,0.042172825483191026,0.028658788998802663,0.0093087244420740692,0.064002102305742228,0.0093087244420740692,0.012277750289571111,0.01429643747710614,0.041934281752256032,0.064002102305742228,0.020329314355207316,0,0.045823627335393205,0,0,0.023452002266748484,0.03991610890225334,0.045823627335393205
reference,m0,SSP1,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,transmission network construction,20000,16023,20129933392.142899,6538448048,44955076658,6538448048,8623891803,10041817684,29454639502,44955076658,201063398.71705171,0,414428956.72131753,0,0,290645547.88802671,385375882.3031885,414428956.72131753,0.022870747930428151,0,0.04468700339783107,0,0,0.041270312782280695,0.041727124523937092,0.04468700339783107,0.028658788998802663,0.0093087244420740692,0.064002102305742228,0.0093087244420740692,0.012277750289571111,0.01429643747710614,0.041934281752256032,0.064002102305742228,,,,,,,,
reference,m0,SSP2,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,EU electricity market imports,210000,210000,0.00011880573802380953,0.00010903700000000001,0.00016235800000000001,0.000110229,0.000112217,0.000114434,0.000122144,0.00012940099999999999,1.5029188498386054e-05,9.7138487945221169e-06,5.6596194909481958e-05,9.9325699869072762e-06,1.1457463927108622e-05,1.1669980904679189e-05,1.5075793135529515e-05,1.8783731947628829e-05,0.12170627431182791,0.089087638090942667,0.34858888942634153,0.08975024611144293,0.1002059153759161,0.10224911017602056,0.12748977290280433,0.15241216091484974,1.6914261200242142e-16,1.5523496156662979e-16,2.3114698976404871e-16,1.569312820761006e-16,1.5976245871563989e-16,1.6291854186485881e-16,1.738946392328911e-16,1.8422735175620649e-16,1.4796475002090528e-16,9.5634416190140514e-17,5.5719730891877428e-16,9.7787730777930815e-17,1.1280076332007859e-16,1.1489241372901387e-16,1.4842401239049841e-16,1.8492949617959963e-16
reference,m0,SSP2,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,Other life cycle contributions,210000,210000,0.00011880573802380953,0.00010903700000000001,0.00016235800000000001,0.000110229,0.000112217,0.000114434,0.000122144,0.00012940099999999999,1.5981216665802841e-06,-3.4631069330767879e-20,9.2587206271665584e-06,-1.731549648422359e-20,0,1.731546436387633e-20,3.4631140606274929e-20,9.2587206271665584e-06,0.012757102289106597,-2.1330066477024773e-16,0.071550611101665051,-1.5880380965324975e-16,0,1.4868244322476353e-16,3.1417449678646206e-16,0.071550611101665051,1.6914261200242142e-16,1.5523496156662979e-16,2.3114698976404871e-16,1.569312820761006e-16,1.5976245871563989e-16,1.6291854186485881e-16,1.738946392328911e-16,1.8422735175620649e-16,,,,,,,,
