rte_consumption_scenario,rte_production_scenario,ssp_scenario,iam_model,iam_scenario,gmst,year,lcia_method,impact,impact_unit,process,absolute_lca,contrib_absolute_lca,contrib_lca_ratio,absolute_lca_per_kwh,contrib_absolute_lca_per_kwh
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, hydro, reservoir, alpine region",0.030018019999999999,0,0,4.2736361480952592e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, photovoltaic",0.030018019999999999,0,0,4.2736361480952592e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, wind, 1-3MW turbine, offshore",0.030018019999999999,0,0,4.2736361480952592e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, wind, 1-3MW turbine, onshore",0.030018019999999999,0,0,4.2736361480952592e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"heat and power co-generation, wood chips, 6667 kW",0.030018019999999999,0,0,4.2736361480952592e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,transmission network construction,0.030018019999999999,0,0,4.2736361480952592e-14,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,EU electricity market imports,0.00028907500000000002,3.6620096082195102e-05,0.1266802597325784,4.1155295732842888e-16,3.6053040752476933e-16
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,Other life cycle contributions,0.00028907500000000002,1.3636298321365962e-05,0.047172181341748547,4.1155295732842888e-16,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,Transmission corona,0.00028907500000000002,0,0,4.1155295732842888e-16,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, hydro, reservoir, alpine region",0.00028907500000000002,0,0,4.1155295732842888e-16,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, photovoltaic",0.00028907500000000002,0.00011634387147842237,0.40246950264956277,4.1155295732842888e-16,5.2660981276183953e-16
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, wind, 1-3MW turbine, offshore",0.00028907500000000002,5.2583532215001468e-05,0.18190273186889722,4.1155295732842888e-16,2.8667691350998845e-16
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, wind, 1-3MW turbine, onshore",0.00028907500000000002,4.4190411141792868e-05,0.15286832531970204,4.1155295732842888e-16,3.5078430531884694e-16
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"heat and power co-generation, wood chips, 6667 kW",0.00028907500000000002,2.5700790761222176e-05,0.088906999087510763,4.1155295732842888e-16,3.1955153041311024e-15
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,transmission network construction,0.00028907500000000002,0,0,4.1155295732842888e-16,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,EU electricity market imports,0.015629997999999999,0.0077884996264870106,0.49830458241178349,2.2252275466940919e-14,7.6679016883320203e-14
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,Other life cycle contributions,0.015629997999999999,0.0017287558428591605,0.11060499450218488,2.2252275466940919e-14,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,Transmission corona,0.015629997999999999,0,0,2.2252275466940919e-14,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, hydro, reservoir, alpine region",0.015629997999999999,0,0,2.2252275466940919e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, photovoltaic",0.015629997999999999,0.0021868032798233357,0.13991065640720721,2.2252275466940919e-14,9.8981826898754071e-15
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, wind, 1-3MW turbine, offshore",0.015629997999999999,0,0,2.2252275466940919e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, wind, 1-3MW turbine, onshore",0.015629997999999999,0,0,2.2252275466940919e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"heat and power co-generation, wood chips, 6667 kW",0.015629997999999999,0.0039259392508304925,0.25117976667882447,2.2252275466940919e-14,4.8813315149844572e-13
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,transmission network construction,0.015629997999999999,0,0,2.2252275466940919e-14,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,EU electricity market imports,1.1106221679999999,0.89309318186981967,0.80413772352310886,1.5811819027869419e-12,8.7926441837704748e-12
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,Other life cycle contributions,1.1106221679999999,0.12818824935575399,0.11542021494726189,1.5811819027869419e-12,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,Transmission corona,1.1106221679999999,0,0,1.5811819027869419e-12,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, hydro, reservoir, alpine region",1.1106221679999999,0,0,1.5811819027869419e-12,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, photovoltaic",1.1106221679999999,0.089340736774426194,0.080442061529629225,1.5811819027869419e-12,4.0438521677708152e-13
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, wind, 1-3MW turbine, offshore",1.1106221679999999,0,0,1.5811819027869419e-12,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, wind, 1-3MW turbine, onshore",1.1106221679999999,0,0,1.5811819027869419e-12,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"heat and power co-generation, wood chips, 6667 kW",1.1106221679999999,0,0,1.5811819027869419e-12,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,transmission network construction,1.1106221679999999,0,0,1.5811819027869419e-12,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,EU electricity market imports,0.014944298,0.011813648390921309,0.79051209972668568,2.127605036474685e-14,1.1630724242244015e-13
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,Other life cycle contributions,0.014944298,0.0018980039111726832,0.12700522374304121,2.127605036474685e-14,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,Transmission corona,0.014944298,0,0,2.127605036474685e-14,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, hydro, reservoir, alpine region",0.014944298,0,0,2.127605036474685e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, photovoltaic",0.014944298,0.001232645697906007,0.08248267653027308,2.127605036474685e-14,5.5793550406739027e-15
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, wind, 1-3MW turbine, offshore",0.014944298,0,0,2.127605036474685e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, wind, 1-3MW turbine, onshore",0.014944298,0,0,2.127605036474685e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"heat and power co-generation, wood chips, 6667 kW",0.014944298,0,0,2.127605036474685e-14,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,transmission network construction,0.014944298,0,0,2.127605036474685e-14,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,EU electricity market imports,0.88546361299999998,0.42704914986931602,0.48228876218013039,1.260625872603087e-12,4.2043666863707408e-12
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,Other life cycle contributions,0.88546361299999998,0.09723775437132183,0.10981564114404985,1.260625872603087e-12,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,Transmission corona,0.88546361299999998,0,0,1.260625872603087e-12,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, hydro, reservoir, alpine region",0.88546361299999998,0.24902087847750223,0.28123219838905139,1.260625872603087e-12,3.0197913077658585e-11
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, photovoltaic",0.88546361299999998,0.11215583028185978,0.1266633982867682,1.260625872603087e-12,5.0765374624612968e-13
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, wind, 1-3MW turbine, offshore",0.88546361299999998,0,0,1.260625872603087e-12,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"electricity production, wind, 1-3MW turbine, onshore",0.88546361299999998,0,0,1.260625872603087e-12,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,"heat and power co-generation, wood chips, 6667 kW",0.88546361299999998,0,0,1.260625872603087e-12,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,transmission network construction,0.88546361299999998,0,0,1.260625872603087e-12,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,EU electricity market imports,1.2500000000000001e-06,4.3514261083483706e-07,0.34811408866786964,1.775272568499592e-18,4.2735999944317877e-18
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,Other life cycle contributions,1.2500000000000001e-06,6.7875539572528323e-08,0.05430043165802266,1.775272568499592e-18,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,Transmission corona,1.2500000000000001e-06,0,0,1.775272568499592e-18,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, hydro, reservoir, alpine region",1.2500000000000001e-06,0,0,1.775272568499592e-18,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, photovoltaic",1.2500000000000001e-06,2.5254321847783065e-07,0.2020345747822645,1.775272568499592e-18,1.1403048826560372e-18
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, wind, 1-3MW turbine, offshore",1.2500000000000001e-06,0,0,1.775272568499592e-18,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"electricity production, wind, 1-3MW turbine, onshore",1.2500000000000001e-06,-7.3843195327136195e-08,-0.059074556261708953,1.775272568499592e-18,-5.8473949713501919e-19
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,"heat and power co-generation, wood chips, 6667 kW",1.2500000000000001e-06,4.9172330215759771e-07,0.39337864172607817,1.775272568499592e-18,6.0989495697260545e-17
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, land-system change, global",LSC,%,transmission network construction,1.2500000000000001e-06,7.655852428434295e-08,0.061246819427474355,1.775272568499592e-18,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,EU electricity market imports,0.003393774,0.0027290729120004651,0.80414102765843132,4.8316835076228882e-15,2.6868160062099664e-14
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,Other life cycle contributions,0.003393774,0.00039169980222139057,0.11541717339498463,4.8316835076228882e-15,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,Transmission corona,0.003393774,0,0,4.8316835076228882e-15,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, hydro, reservoir, alpine region",0.003393774,0,0,4.8316835076228882e-15,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, photovoltaic",0.003393774,0.00027300128577814516,0.080441798946584292,4.8316835076228882e-15,1.23569274432714e-15
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, wind, 1-3MW turbine, offshore",0.003393774,0,0,4.8316835076228882e-15,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, wind, 1-3MW turbine, onshore",0.003393774,0,0,4.8316835076228882e-15,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"heat and power co-generation, wood chips, 6667 kW",0.003393774,0,0,4.8316835076228882e-15,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,transmission network construction,0.003393774,0,0,4.8316835076228882e-15,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,EU electricity market imports,0.00073671999999999995,0.00012967374626660986,0.17601496669916639,1.048860698836589e-15,1.276658196625163e-15
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,Other life cycle contributions,0.00073671999999999995,4.6422521827814829e-05,0.063012435969995159,1.048860698836589e-15,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,Transmission corona,0.00073671999999999995,0.00051058770126737496,0.69305530088415546,1.048860698836589e-15,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, hydro, reservoir, alpine region",0.00073671999999999995,0,0,1.048860698836589e-15,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, photovoltaic",0.00073671999999999995,0,0,1.048860698836589e-15,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, wind, 1-3MW turbine, offshore",0.00073671999999999995,0,0,1.048860698836589e-15,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, wind, 1-3MW turbine, onshore",0.00073671999999999995,0,0,1.048860698836589e-15,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"heat and power co-generation, wood chips, 6667 kW",0.00073671999999999995,5.0036030638200527e-05,0.067917296446683317,1.048860698836589e-15,6.2212467352275584e-15
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,transmission network construction,0.00073671999999999995,0,0,1.048860698836589e-15,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,EU electricity market imports,44955076658,34931618291.629929,0.77703389446703697,0.064002102305742228,0.34390732848954336
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,Other life cycle contributions,44955076658,6282340001.2356815,0.13974706458692479,0.064002102305742228,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,Transmission corona,44955076658,0,0,0.064002102305742228,
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, hydro, reservoir, alpine region",44955076658,0,0,0.064002102305742228,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, photovoltaic",44955076658,3741118365.134388,0.0832190409460382,0.064002102305742228,0.01693351784461589
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, wind, 1-3MW turbine, offshore",44955076658,0,0,0.064002102305742228,0
reference,m0,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, wind, 1-3MW turbine, onshore",44955076658,0,0,0.064002102305742228,0
