rte_consumption_scenario,rte_production_scenario,ssp_scenario,iam_model,iam_scenario,gmst,lcia_method,impact,impact_unit,year,value
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2029,0.038434025
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2030,0.037739985
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2031,0.036441011
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2032,0.035083449
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2033,0.0336673
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2034,0.032192563
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2035,0.030659239
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2036,0.029067328
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2037,0.027416829
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2038,0.025707743
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2039,0.02394007
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2040,0.02211381
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2041,0.021478798
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2042,0.02080563
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2043,0.020094304
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2044,0.019344823
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2045,0.018557184
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2046,0.017731389
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2047,0.016867438
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2048,0.015965329
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2049,0.015025064
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2050,0.014046642
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2051,0.012836765
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2052,0.011625422
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2053,0.010412615
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2054,0.009198343
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2055,0.007982605
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2056,0.006765403
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2057,0.005546736
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2058,0.004326605
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2059,0.003105008
reference,m0,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2060,0.001881946
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2026,0.041454521
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2027,0.040913973
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2028,0.040364014
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2029,0.039804642
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2030,0.039235857
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2031,0.039368695
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2032,0.039493574
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2033,0.039610493
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2034,0.039719453
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2035,0.039820453
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2036,0.039913494
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2037,0.039998575
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2038,0.040075697
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2039,0.04014486
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2040,0.040206062
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2041,0.040198498
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2042,0.040175717
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2043,0.040137719
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2044,0.040084504
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2045,0.040016073
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2046,0.039932424
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2047,0.039833559
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2048,0.039719478
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2049,0.039590179
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2050,0.039445664
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2051,0.038816517
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2052,0.038187371
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2053,0.037558224
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2054,0.036929078
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2055,0.036299931
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2056,0.035670784
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2057,0.035041638
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2058,0.034412491
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2059,0.033783345
reference,n03,SSP2,message,SSP2-M,2.8-3.0,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2060,0.033154198
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2026,0.040451895
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2027,0.03978998
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2028,0.039117357
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2029,0.038434025
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2030,0.037739985
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2031,0.036441011
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2032,0.035083449
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2033,0.0336673
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2034,0.032192563
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2035,0.030659239
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2036,0.029067328
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2037,0.027416829
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2038,0.025707743
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2039,0.02394007
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2040,0.02211381
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2041,0.021459865
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2042,0.020767072
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2043,0.020035433
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2044,0.019264946
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2045,0.018455611
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2046,0.017607429
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2047,0.0167204
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2048,0.015794523
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2049,0.014829799
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2050,0.013826228
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2051,0.012594163
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2052,0.011360606
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2053,0.010125558
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2054,0.008889019
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2055,0.007650989
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2056,0.006411467
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2057,0.005170453
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2058,0.003927949
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2059,0.002683952
reference,m0,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2060,0.001438465
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2026,0.041454521
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2027,0.040913973
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2028,0.040364014
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2029,0.039804642
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2030,0.039235857
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2031,0.039368695
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2032,0.039493574
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2033,0.039610493
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2034,0.039719453
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2035,0.039820453
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2036,0.039913494
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2037,0.039998575
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2038,0.040075697
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2039,0.04014486
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2040,0.040206062
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2041,0.040187907
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2042,0.040154248
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2043,0.040105084
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2044,0.040040416
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2045,0.039960244
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2046,0.039864568
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2047,0.039753387
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2048,0.039626703
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2049,0.039484514
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2050,0.039326821
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2051,0.03868579
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2052,0.038044759
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2053,0.037403728
reference,n03,SSP2,message,SSP2-ML,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,2054,0.036762697
