country,sector,year,summary_level,fu_ratio,ratio_label,row_count,ratio_count,num_zero_den_positive_count,mean,p5,p25,p50,p75,p95
CH,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.0003597349320233187,1.5181825730297795e-06,4.424344398304774e-06,8.977555571822882e-06,3.474992732101178e-05,0.0015806990155519001
CN,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.2992933351048735,0.09307133257339999,0.14473149096796278,0.18471893418701435,0.5068237405015018,0.5422352000776413
CN,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.15814846136592695,0.12360032229036162,0.1445399599942842,0.15917817021471042,0.17488814797880783,0.18940781662375275
CN,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.44043820884382007,0.163332458881776,0.46987525999622726,0.5158853098627459,0.5349184418162769,0.5469108182005412
CY,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.4728320108772129,0.019397832934511815,0.2191194386225151,0.406578158790042,0.7684776111117589,0.8810012072570641
CY,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.6770114752833147,0.18258057695574065,0.7054284003535491,0.7966524690230652,0.8713521245191072,0.8833561647104955
CY,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.26865254647111114,0.06270202941081006,0.18962693673904232,0.2992845657503161,0.38181437850827826,0.4161082261689409
CZ,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.11631265407080094,0.03027215701280151,0.06546315915948057,0.1313414757559607,0.1532081452660103,0.19934984372760692
CZ,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.12135119043984488,0.06702509417960589,0.0940376855497699,0.1313414757559607,0.14431863563156286,0.1669193269635202
CZ,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.11127411770175699,0.019928529605780797,0.05104493256979271,0.10421124368779003,0.17335070625916926,0.20962812319706264
DE,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.14380981884840663,0.005727602419391329,0.014536159946193243,0.06562948118685868,0.23174152574593437,0.44976217888898196
DE,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.013224043564280225,0.004931113117373111,0.008179326331720926,0.013674205367338073,0.015469165825815305,0.022858181888302666
DE,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.27439559413253306,0.1066942876106506,0.13124197492040884,0.2653355756560034,0.4160912271628837,0.4536389129982159
DK,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.12358487684783263,0.0124590958492777,0.038933618094694956,0.09450922244737761,0.11750856104131255,0.39266557897025367
DK,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.06108422725505385,0.010168151749040509,0.02333057784216552,0.0676640128105882,0.09691770854535904,0.10560399836133255
DK,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.18608552644061138,0.02866736822899936,0.05974583502521166,0.12686377819073946,0.2979798748252972,0.42222595296421667
EE,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.10441274026550756,0.0019608393053992964,0.009276896467145947,0.015278346894922735,0.04779143256563589,0.515861534709118
EE,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.08955242943057475,0.01130466130349911,0.018911261758976963,0.03931409982638412,0.050320645327587066,0.2996602166122631
EE,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.11927305110044038,0.0017850959465167797,0.003289790515780356,0.0083465306554147,0.014583417520153422,0.5132905428835253
ES,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.310052770670674,0.1061826555246789,0.20744956095372802,0.3206370170222039,0.4026405109183057,0.511644577974397
ES,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.3144588714050462,0.15474571093593945,0.23660732368095908,0.3065601965594088,0.3301053503690201,0.5248571983674721
ES,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.3056466699363018,0.09823554063491341,0.2108970201904049,0.35776569579663153,0.41582982770097243,0.44196326372145645
FI,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.09785909442025385,0.00283221037178397,0.009871026186752355,0.03153773117196158,0.14782224302772345,0.3293002653431409
FI,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.18385101084190128,0.03987721360004099,0.06805147081725571,0.1659582294627467,0.20388180118922136,0.4125455528109924
FI,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.01186717799860637,0.0027530696742680658,0.0030161994228715353,0.007651361936939124,0.021413381599902793,0.02543625504451541
FR,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.15088717613119307,0.004141446258828206,0.013225857163510638,0.03640392436676001,0.29740714067225665,0.4699684913899436
FR,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.014058792173318166,0.003174767891186885,0.006757481985633428,0.012235750279561475,0.015127262284726382,0.031224925382349937
FR,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.287715560089068,0.052142472855817065,0.1428614310285367,0.32221361239524465,0.42519703547399174,0.4879560220821847
GB,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.3244999367585229,0.09924821771718983,0.14053357080396106,0.3335194080436301,0.42720426615470275,0.6059610527606266
GB,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.27830900734524494,0.08462147639722109,0.1567428728374643,0.3239862666503417,0.40173162658184797,0.41746874595144096
GB,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.3706908661718009,0.13874128265436292,0.17669048242032143,0.36443417880988227,0.5523000862579694,0.618200694055018
GR,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.06402475778527503,0.017882930576213832,0.026709575789426,0.038830061559025686,0.08736215411751484,0.16955286983405676
GR,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.031450371093549846,0.01721079939230374,0.020726406739552308,0.031028147154436997,0.04033306763508769,0.04741004926540074
GR,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.0965991444770002,0.027277686629326493,0.042306274127295485,0.09101327651057059,0.14131748328720484,0.1788204693118419
HR,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.2533289030030123,0.07260919767568634,0.20860617929919215,0.2807547267500891,0.30026660942810435,0.39709745299358323
HR,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.29575831886900866,0.18656372834147247,0.2482719854079104,0.28930855799984956,0.2990614787794514,0.44193307944433435
HR,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.2108994871370158,0.05115717323335518,0.1339956511388331,0.2513745201266093,0.2975742775360349,0.3169069596189264
HU,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.20237650078432912,0.04318881060249646,0.07113669882934626,0.11876315186034489,0.3485060715831311,0.4850848163033697
HU,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.07434326831588971,0.03698671029072598,0.05654696523071569,0.07032845845703292,0.07434193820556233,0.12824885997338725
HU,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.3304097332527685,0.10958799879869846,0.20312270730633508,0.3754040720991527,0.4499245920716064,0.5039195171377874
ID,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.2151757585521831,0.0066199928739949015,0.007110134566330866,0.02168895851551316,0.49042578511739754,0.5264851866685794
ID,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.009752907312928967,0.006591505356257675,0.006710872325658781,0.007025195327831543,0.0072664470190473415,0.019782303439648458
ID,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.4205986097914372,0.13100394951853234,0.47138661507109164,0.492468177898002,0.5172055672081334,0.5280821321424496
IE,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.18702881540446534,0.005874501910567794,0.031191796002450155,0.06518990544314252,0.15341198449919152,0.7279779519347701
IE,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.05272480446471992,0.004234954587328494,0.014448008637564288,0.04176887435056309,0.09102497639510404,0.11398098873980869
IE,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.3213328263442107,0.03100535089644244,0.05353436526140405,0.17090375933387802,0.4123917079801956,0.9049872662685815
IN,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.5984173888991909,0.19420974968237836,0.5397021660221138,0.5762001370877283,0.7973016442767364,0.8295446374929405
IN,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.5213456722567927,0.3836581034678394,0.5336512796387516,0.5551895318883997,0.5711808337331687,0.5781215589033142
IN,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.6754891055415891,0.20618263062095887,0.7648319659431944,0.8066294491403547,0.8253377964582248,0.8323374787181657
IT,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.1668128383446664,0.05453138468559634,0.08780670200012175,0.12944757768308304,0.23149705037049123,0.3664344555086161
IT,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.10014356287448012,0.04649177653294019,0.07610794066000515,0.11666913695816618,0.12983191551459783,0.13074702583462447
IT,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.2334821138148527,0.07406837246451126,0.12379670688967433,0.2518348734860661,0.33958701384224055,0.37387130681397207
JP,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.2482941838362638,0.03287214972977335,0.09790038066032188,0.19551338006415134,0.35214124418311155,0.6098630429685515
JP,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.12776423914517407,0.060007594688966076,0.08298144175987085,0.12260028347551169,0.18049069806553997,0.19624972419261302
JP,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.3688241285273535,0.05468614330521636,0.22833498116481055,0.3929307790769131,0.573773246971442,0.6118643740539743
KR,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.11813650573799683,0.00040660439090047076,0.0009604455852682591,0.08257055722669865,0.17747344308994734,0.3557022185147291
KR,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.014105845783786125,0.0003664651935530002,0.0005547657233677634,0.0009131715010808473,0.0010207825250263093,0.06099410858329418
KR,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.2221671656922075,0.09325590631788486,0.12732572394583236,0.20729872869948832,0.3257779094521289,0.3625787335490051
LT,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.22920939343966262,0.030854599481842694,0.11271663406702694,0.22821384337077283,0.35314359064441503,0.44135901837578767
LT,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.3284453160512402,0.14716384904487662,0.2635756295748674,0.36505412915200464,0.4175485814225485,0.45086078184342165
LT,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.12997347082808502,0.02228769268021492,0.05775396029891728,0.13227978743191085,0.21077516209078842,0.22924709244913455
LU,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.06594418572854842,2.1590742365784887e-06,3.659515823935866e-05,0.007783141658478275,0.07520372929000652,0.28129741278571485
LU,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.04469996507242277,1.753848422697747e-06,6.843278778960228e-06,3.075423090745314e-05,8.304165387334518e-05,0.20105228575298617
LU,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.08718840638467407,0.005790993144393349,0.013265602579184754,0.03600874770971832,0.11709638554473555,0.2576386378426884
LV,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.04888423246170084,0.0006786172704382267,0.001489201944285294,0.03804366209761981,0.07650435494150883,0.13686157665026813
LV,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.007622828405055223,0.000584255197164282,0.0009359354977590782,0.0014205549128531564,0.0015832100371827554,0.030381728203960984
LV,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.09014563651834644,0.041161905433217925,0.059097575235597104,0.08558110365660611,0.11656938082075052,0.14753753392906885
MT,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.054516870359089205,0.0052732983935782195,0.010743506234484864,0.01927126853506187,0.08563830063404035,0.1786598527605135
MT,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.09828896444307249,0.021557283833246458,0.048961852329251855,0.08651267337008733,0.13594365400413777,0.19654126633988483
MT,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.01074477627510591,0.003651046150956941,0.007794180849196879,0.009847901864408946,0.012378457808527173,0.019762802473393182
MX,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.4534162675783678,0.20457949213200471,0.384000577682345,0.4076673611259867,0.6073630129964219,0.6543754179069159
MX,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.38919378829785356,0.3684373544362821,0.38285499279541635,0.3868617006927352,0.40062850949129003,0.40927370723806356
MX,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.517638746858882,0.14974220469991098,0.5784829613092465,0.6081572582896764,0.6374911703838352,0.6594659336983809
NL,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.1619403382635323,0.02371711227730992,0.05116286699801587,0.11320149790918804,0.19382244680949598,0.4362076363095532
NL,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.10924735255372836,0.035364612145886896,0.0659321261062184,0.11281261237111173,0.1575081370042176,0.1756735845059697
NL,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.21463332397333623,0.023979809775013173,0.06107007069786625,0.17421010085986047,0.373413872847149,0.44896906807181913
NO,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.04896051935593287,0.0008359121754194357,0.005983856385218946,0.019593599857498,0.060842282783747204,0.1790139489881416
NO,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.02305590348078262,0.001882381339202764,0.005135675522490462,0.016812434860778283,0.027791589753310992,0.06030316680287673
NO,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.07486513523108311,0.0018001726723847044,0.009301365908197082,0.03703832152578887,0.1146395482041368,0.20925428467917964
PL,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.4509715327678054,0.11022821729307042,0.2832850925511785,0.47108059960179893,0.6816206576128334,0.7098845038128299
PL,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.6634445984123952,0.5757120345009118,0.6507008736988485,0.6818033831349383,0.6938240327334412,0.7180014404092461
PL,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.23849846712321543,0.08682733939302073,0.16054454716280586,0.2575865904413818,0.31359434679920517,0.3698054778384958
PT,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.23604000560645522,0.04893840778605853,0.11572921885530174,0.1735333893774005,0.35534359421916084,0.5150955404213244
PT,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.13321044247510866,0.04650414993473159,0.09222787358800905,0.14480853431953317,0.16890888971785192,0.20990837562656137
PT,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.3388695687378018,0.08912175101728459,0.21374966381973243,0.38339048770250567,0.4956889923637766,0.5155433018608938
RO,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.40020943324548036,0.04976022943718951,0.3227527028504457,0.4682658459855782,0.5033469209645461,0.5982966783347518
RO,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.38311501634783635,0.1503541854753024,0.37292567239589436,0.4600142558838271,0.46929245009408826,0.4755013412321746
RO,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.4173038501431243,0.06815918217083913,0.3117716826444372,0.5189790988032477,0.5537372130121596,0.6272265977650336
RU,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.3597071247120384,0.023161390441585644,0.057124138307580355,0.30621590926753095,0.663127726968063,0.7642013190383184
RU,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.6665872947038813,0.5414908489418202,0.6175990795347138,0.665532866897734,0.6870139318463042,0.8119549582576107
RU,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.05282695472019561,0.02186277798720992,0.032653877857996075,0.05651195355923244,0.06433085489938087,0.08527141726298115
SE,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.1356186050291396,0.009144785861339651,0.041170735272131026,0.07921316349826235,0.15302491989018543,0.41329402595224
SE,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.041366040203869706,0.007326877630509638,0.01587205091330303,0.03673824319157339,0.053667782835706335,0.0895991303973955
SE,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.2298711698544095,0.07243353327021852,0.11750955176114508,0.1854987497882999,0.34760840606252974,0.4354928844391579
SI,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.1611147078827475,0.024607017763594433,0.06862983679642246,0.15361863986685503,0.211427029033912,0.343950851634354
SI,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.21219063052591391,0.0758143849904522,0.1209596839966679,0.19398999634292416,0.22044827229256492,0.4251164857832602
SI,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.1100387852395811,0.017064842461813896,0.04427304513001262,0.10188725667819534,0.18329890243756589,0.20752659328002077
SK,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.24001151265403822,0.02241436438903338,0.10087009726679405,0.2190834177025996,0.34691947358611575,0.5195397343976991
SK,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.39389434374748805,0.28549263948799253,0.32267279699523177,0.3489328793728539,0.3577801234315857,0.6263082678228293
SK,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.08612868156058846,0.012333585126685241,0.04545727261260207,0.09032089504544322,0.12690328381085375,0.1549640667273085
TR,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.033554456764136854,0.00208692509899525,0.002792230315562816,0.018578888126155914,0.03879537065583423,0.11211572137283762
TR,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.004535365185693568,0.001785264535784703,0.0025744913730087722,0.002754726097242503,0.0028776714666959055,0.011775256459916979
TR,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.06257354834258014,0.02552052956396862,0.03563367451242901,0.039504537944872624,0.04381865966771164,0.15700358758853017
TW,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.3354217052494662,0.04203417782403153,0.09417097227679669,0.14381511638485195,0.46675553297071115,1.010914655580896
TW,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.18222505749564322,0.03432404357700364,0.06732022761469214,0.12381551604357753,0.14570533083762488,0.49922024080100574
TW,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.4886183530032892,0.0716982938395381,0.16501287905275971,0.34982810773037176,0.7584813466424267,1.1032886851930384
US,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.18711053886647575,0.00786389415884268,0.012766913190018589,0.12371248173518265,0.24152757528884974,0.5832133584564452
US,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.054960212601692926,0.006816764772871236,0.010139792956928963,0.03278624838868546,0.10322894317423534,0.12667441139383767
US,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.31926086513125856,0.041592745359540266,0.14051590624453503,0.3036677329767685,0.5399863888475305,0.5871339291968496
WA,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.5507369125565382,0.26792159773088614,0.43253221883423104,0.4875069213058836,0.7498377680720121,0.786881241465462
WA,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.4496706076737243,0.3981958274943098,0.4171806147374805,0.4595394124893809,0.48276436737817735,0.4892292710560664
WA,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.6518032174393521,0.26125547943070104,0.7139648215896504,0.7591378717259378,0.7833501856461533,0.787988143875587
WE,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.6338258735199548,0.2933215124357626,0.6421762485565912,0.6637053105992343,0.7447664439507404,0.8129431193848341
WE,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.626067042562184,0.5315321843353034,0.640692164166999,0.6468243202063814,0.6567810625363808,0.6661589824848269
WE,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.6415847044777255,0.20543499539634544,0.6981567892101522,0.7450170167881358,0.7807684772269614,0.8265594775425192
WF,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.478176659512869,0.3203836148403423,0.40092427892418986,0.46845900015746295,0.5938122478222762,0.6159577564814284
WF,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.4210067251870284,0.38186566099010755,0.3967655196803428,0.40360555081428784,0.4056182730175406,0.5068689312695955
WF,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.5353465938387096,0.3205539000936014,0.5452277795753548,0.5992017293002105,0.6128803086062984,0.6173650292092443
WL,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.5841165405436427,0.3537763712465045,0.5672932708855025,0.6080162647205756,0.6797545962449308,0.696391046942833
WL,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.5777434724012281,0.5427124335855715,0.5605053141361361,0.5777020848389101,0.5862739767067597,0.6186278993459626
WL,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.590489608686057,0.2609238042906973,0.662629463345906,0.6815903604609035,0.6911750668370391,0.6985543274702091
WM,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.5739660359716413,0.37357718469407797,0.5733594715080763,0.5984233056849977,0.6318187724595115,0.6807845703522083
WM,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.5712534560918742,0.5251802984299989,0.551961138530613,0.5847962062899985,0.5914393724030305,0.6009310060226745
WM,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.5766786158514083,0.29910386134163447,0.6134849520471898,0.6454175251014054,0.6756215759970388,0.6835584453419111
ZA,Activities auxiliary to financial intermediation (67),2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.18442852796623396,0.0016245794726742035,0.0039525538048597415,0.16132726873544603,0.3583780810633734,0.40036321338380587
ZA,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.05617879353839467,0.0025726972987554033,0.0031738821617473085,0.004565798233837325,0.005600821595804472,0.2390553065128425
ZA,Activities auxiliary to financial intermediation (67),2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.3126782623940732,0.08689677477689943,0.3476777602413881,0.36383771949821564,0.3899630778523062,0.40391750785271546
